P (kW);Date;Time Frame;(Ta)¡C;Tm (¡C);I3 (W/m2);I15 (W/m2);;
114,3667833;11/10/13 1:56 PM;13;22,174;26,12933333;124,7591667;126,5268333;;
25,8626;11/10/13 2:56 PM;14;20,57066667;20,31116667;31,00083333;31,87;;
24,47786667;11/10/13 3:56 PM;15;19,671;19,02483333;33,50566667;34,296;;
14,71596667;11/10/13 4:56 PM;16;18,81983333;16,97166667;17,63216667;21,20183333;;
0;11/10/13 5:56 PM;17;17,0735;14,142;0;0,6995;;
0;11/10/13 6:56 PM;18;16,68316667;14,20066667;0;0,664333333;;
0;11/10/13 7:56 PM;19;16,83733333;14,6325;0;1,111;;
0;11/10/13 8:56 PM;20;16,61183333;13,96483333;0;1,1515;;
0;11/10/13 9:56 PM;21;15,866;12,81083333;0;1,138166667;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/11/13 4:56 AM;4;15,99366667;12,89266667;0;0,58;;
0;11/11/13 5:56 AM;5;16,72083333;13,53066667;0;0,58;;
0,381483333;11/11/13 6:56 AM;6;16,743;14,66766667;0,867666667;1,6715;;
19,79203333;11/11/13 7:56 AM;7;16,05416667;13,89766667;32,67633333;36,05766667;;
214,9581833;11/11/13 8:56 AM;8;17,69433333;20,00433333;262,4451667;309,957;;
401,0832833;11/11/13 9:56 AM;9;18,03183333;25,62933333;437,926;549,4486667;;
140,50205;11/11/13 10:56 AM;10;17,62416667;21,16016667;144,3351667;153,7113333;;
10,35696667;11/11/13 11:56 AM;11;15,14683333;14,25783333;15,54;17,67683333;;
27,4939;11/11/13 12:56 PM;12;14,59933333;13,87833333;36,38616667;37,34083333;;
129,4154333;11/11/13 1:56 PM;13;15,496;16,17733333;148,9086667;151,1153333;;
56,19078333;11/11/13 2:56 PM;14;15,78566667;16,56933333;70,746;73,19016667;;
38,1178;11/11/13 3:56 PM;15;16,15016667;15,3925;45,595;47,24766667;;
5,463;11/11/13 4:56 PM;16;16,2555;14,94816667;8,639666667;9,664333333;;
0;11/11/13 5:56 PM;17;16,74316667;15,03233333;0;0,58;;
0;11/11/13 6:56 PM;18;16,96616667;14,98816667;0;0,58;;
0;11/11/13 7:56 PM;19;17,25666667;15,4155;0;0,58;;
0;11/11/13 8:56 PM;20;17,70716667;16,18433333;0;0,58;;
0;11/11/13 9:56 PM;21;17,68366667;15,94566667;0;0,58;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/12/13 4:56 AM;4;16,25033333;14,83833333;0;0,58;;
0;11/12/13 5:56 AM;5;15,7515;14,58033333;0;0,58;;
0,059683333;11/12/13 6:56 AM;6;15,35583333;14,25916667;0,2605;1,255666667;;
9,116133333;11/12/13 7:56 AM;7;15,5385;14,44416667;17,081;19,01633333;;
26,44528333;11/12/13 8:56 AM;8;16,19;15,41883333;37,92233333;38,99566667;;
24,44165;11/12/13 9:56 AM;9;16,4185;15,68183333;33,32833333;34,00366667;;
10,38633333;11/12/13 10:56 AM;10;16,47066667;15,6975;17,31966667;19,357;;
41,925;11/12/13 11:56 AM;11;16,01466667;15,45083333;54,44483333;56,00083333;;
46,4915;11/12/13 12:56 PM;12;15,88433333;15,378;52,816;53,01933333;;
6,516816667;11/12/13 1:56 PM;13;15,17266667;14,15266667;11,77933333;13,3835;;
12,02921667;11/12/13 2:56 PM;14;15,13516667;14,01316667;18,62433333;20,209;;
23,54166667;11/12/13 3:56 PM;15;15,23616667;13,94466667;28,80166667;43,70183333;;
16,31013333;11/12/13 4:56 PM;16;15,439;14,10616667;20,257;25,14833333;;
0;11/12/13 5:56 PM;17;15,45216667;13,91333333;0;0,58;;
0;11/12/13 6:56 PM;18;15,57566667;13,89166667;0;0,58;;
0;11/12/13 7:56 PM;19;15,62583333;13,881;0;0,58;;
0;11/12/13 8:56 PM;20;15,452;14,13683333;0;0,563428571;;
0;11/12/13 9:16 PM;21;15,338;14,2275;0;0,58;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/13/13 4:51 AM;4;15,2;13,284;0;0,58;;
0;11/13/13 5:51 AM;5;15,2;13,284;0;0,58;;
0;11/13/13 6:51 AM;6;15,2;13,284;0;0,58;;
9,136033333;11/13/13 7:51 AM;7;15,2;13,284;13,686;15,37083333;;
121,3953833;11/13/13 8:51 AM;8;16,93066667;16,70383333;145,3368333;152,2428333;;
119,2585833;11/13/13 9:51 AM;9;18,04816667;18,399;140,7798333;142,958;;
150,87545;11/13/13 10:51 AM;10;18,497;19,96033333;175,1073333;171,5136667;;
161,0560333;11/13/13 11:51 AM;11;19,1625;21,20466667;178,108;182,033;;
105,4774333;11/13/13 12:51 PM;12;18,79866667;20,1485;119,4881667;117,6226667;;
51,09713333;11/13/13 1:51 PM;13;17,9905;17,55;59,66316667;61,47166667;;
108,2531833;11/13/13 2:51 PM;14;18,33433333;19,49116667;128,7866667;134,3106667;;
39,22076667;11/13/13 3:51 PM;15;18,17666667;18,1625;47,896;49,38366667;;
4,17905;11/13/13 4:51 PM;16;17,1135;15,75916667;5,813;7,302666667;;
0;11/13/13 5:51 PM;17;14,76816667;12,589;0;1,0945;;
0;11/13/13 6:51 PM;18;14,692;13,16783333;0;0,638;;
0;11/13/13 7:51 PM;19;14,99683333;13,22;0;0,58;;
0;11/13/13 8:51 PM;20;15,298;13,69816667;0;0,58;;
0;11/13/13 9:41 PM;21;15,1;13,6338;0;0,58;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/14/13 4:51 AM;4;14,6695;12,38716667;0;0,58;;
0;11/14/13 5:51 AM;5;14,91083333;12,79966667;0;0,58;;
0,149416667;11/14/13 6:51 AM;6;15,3175;13,2445;0,499333333;1,496;;
14,90228333;11/14/13 7:51 AM;7;15,3105;13,34316667;24,95633333;27,84216667;;
74,5964;11/14/13 8:51 AM;8;16,42466667;16,00166667;95,75516667;100,1288333;;
97,2742;11/14/13 9:51 AM;9;17,85033333;18,91733333;113,4701667;119,6521667;;
188,1461833;11/14/13 10:51 AM;10;18,96883333;20,67333333;224,2285;233,772;;
382,61885;11/14/13 11:51 AM;11;21,07483333;29,67966667;412,2491667;482,8313333;;
284,2129667;11/14/13 12:51 PM;12;21,15666667;27,8505;335,028;382,5281667;;
209,7960833;11/14/13 1:51 PM;13;21,02516667;26,81883333;233,8488333;249,9168333;;
89,41863333;11/14/13 2:51 PM;14;20,1285;21,702;105,3223333;106,7876667;;
16,4441;11/14/13 3:51 PM;15;18,843;18,31566667;23,25266667;25,28216667;;
3,506583333;11/14/13 4:51 PM;16;17,88416667;16,13966667;4,575833333;6,107833333;;
0;11/14/13 5:51 PM;17;16,91883333;14,4055;0;0,58;;
0;11/14/13 6:51 PM;18;16,10983333;13,5215;0;0,58;;
0;11/14/13 7:51 PM;19;15,48383333;12,56383333;0;0,58;;
0;11/14/13 8:51 PM;20;14,79316667;11,02916667;0;0,58;;
0;11/14/13 9:41 PM;21;14,0796;10,9038;0;0,567916667;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/15/13 4:51 AM;4;11,5835;7,327166667;0;0;;
0;11/15/13 5:51 AM;5;11,08533333;7,301166667;0;0;;
2,032316667;11/15/13 6:51 AM;6;11,00116667;7,929666667;4,3245;5,439333333;;
64,42026667;11/15/13 7:51 AM;7;11,4795;9,152833333;105,0995;148,887;;
246,8;11/15/13 8:51 AM;8;14,43533333;18,59866667;285,568;386,9776667;;
393,1152333;11/15/13 9:51 AM;9;18,22283333;26,88783333;434,9748333;561,8421667;;
464,5979623;11/15/13 10:51 AM;10;19,83266667;32,34483333;483,5856604;572,3496226;;
353,3362222;11/15/13 11:59 AM;11;21,2685;33,4575;431,575;607,0802778;;
388,47015;11/15/13 12:59 PM;12;21,40116667;32,522;443,12;505,1035;;
409,4138667;11/15/13 1:59 PM;13;21,83183333;33,30733333;484,2863333;526,7546667;;
275,22115;11/15/13 2:59 PM;14;20,67266667;27,45766667;334,0201667;379,1763333;;
87,12706667;11/15/13 3:59 PM;15;18,548;19,225;114,382;175,2298333;;
4,300733333;11/15/13 4:59 PM;16;16,18966667;12,623;3,81;12,15616667;;
0;11/15/13 5:59 PM;17;14,29033333;9,463166667;0;0,784833333;;
0;11/15/13 6:59 PM;18;12,88133333;7,588;0;1,111666667;;
0;11/15/13 7:59 PM;19;12,26116667;6,975833333;0;1,111666667;;
0;11/15/13 8:59 PM;20;12,80833333;8,1645;0;1,16;;
0;11/15/13 9:49 PM;21;12,5052;7,3608;0;1,149454545;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/16/13 4:59 AM;4;14,12916667;11,68866667;0;0,58;;
0;11/16/13 5:59 AM;5;14,80783333;12,345;0;0,58;;
1,005016667;11/16/13 6:59 AM;6;14,91283333;12,38333333;2,213666667;3,293833333;;
28,9833;11/16/13 7:59 AM;7;15,7105;13,92283333;42,18016667;42,41083333;;
56,08133333;11/16/13 8:59 AM;8;16,65633333;15,98616667;74,9705;77,19266667;;
85,06656667;11/16/13 9:59 AM;9;17,82583333;18,1085;100,3911667;101,0505;;
103,0095;11/16/13 10:59 AM;10;18,33533333;20,04383333;120,9288333;121,3723333;;
92,99086667;11/16/13 11:59 AM;11;18,06183333;19,7025;105,198;104,2045;;
122,4453667;11/16/13 12:59 PM;12;18,42683333;20,48566667;143,6248333;142,7525;;
109,7446667;11/16/13 1:59 PM;13;18,77633333;21,3;123,3183333;128,9466667;;
66,07481667;11/16/13 2:59 PM;14;18,16583333;19,06383333;81,1015;82,14833333;;
50,1001;11/16/13 3:59 PM;15;17,548;18,062;61,72583333;62,76883333;;
2,660216667;11/16/13 4:59 PM;16;16,13033333;15,02966667;2,883666667;3,914166667;;
0;11/16/13 5:59 PM;17;15,37016667;13,58883333;0;0,58;;
0;11/16/13 6:59 PM;18;15,25;13,17716667;0;0,58;;
0;11/16/13 7:59 PM;19;15,27666667;13,51033333;0;0,58;;
0;11/16/13 8:29 PM;20;15,39366667;13,60466667;0,289444444;0,883888889;;
0;11/16/13 9:29 PM;21;0;0;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/17/13 4:59 AM;4;0;0;0;0;;
0;11/17/13 5:59 AM;5;0;0;0;0;;
0;11/17/13 6:59 AM;6;14,7305;12,85;0;0;;
7,72872;11/17/13 7:29 AM;7;14,80666667;13,16733333;16,3856;17,5692;;
114,5856379;11/17/13 8:51 AM;8;16,5398;18,1268;138,0239655;150,2448276;;
144,9792167;11/17/13 9:51 AM;9;17,64816667;20,39866667;169,7033333;225,7266667;;
463,71105;11/17/13 10:51 AM;10;18,8955;31,31316667;521,423;658,867;;
379,4348667;11/17/13 11:51 AM;11;20,76566667;38,0365;441,398;309,0455;;
63,69406667;11/17/13 12:51 PM;12;19,05633333;19,99433333;74,6655;78,38966667;;
97,24621667;11/17/13 1:51 PM;13;18,93416667;20,01616667;113,5698333;117,8495;;
71,1638;11/17/13 2:51 PM;14;18,50566667;19,25783333;87,31383333;89,08066667;;
33,90576667;11/17/13 3:51 PM;15;17,65066667;17,12416667;47,354;50,031;;
6,570216667;11/17/13 4:51 PM;16;16,5555;14,89433333;7,854666667;11,046;;
0;11/17/13 5:51 PM;17;15,20116667;11,68866667;0;0,580833333;;
0;11/17/13 6:51 PM;18;14,01016667;9,563;0;1,033333333;;
0;11/17/13 7:51 PM;19;12,6275;8,1245;0;1,16;;
0;11/17/13 8:51 PM;20;11,751;7,053;0;0,661333333;;
0;11/17/13 9:51 PM;21;11,50816667;6,859833333;0;0,215862069;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/18/13 4:51 AM;4;8,478666667;3,8885;0;0;;
0;11/18/13 5:51 AM;5;8,323833333;3,9465;0;0;;
1,724;11/18/13 6:51 AM;6;8,737333333;5,165833333;4,129666667;5,165;;
62,5303;11/18/13 7:51 AM;7;10,36833333;8,768;100,3453333;137,6941667;;
233,67835;11/18/13 8:51 AM;8;13,05983333;16,2025;297,7873333;379,3368333;;
372,8422833;11/18/13 9:51 AM;9;16,96233333;22,43766667;425,3426667;542,0876667;;
465,9822167;11/18/13 10:51 AM;10;18,76266667;28,18516667;515,6533333;643,1916667;;
497,5931786;11/18/13 11:21 AM;11;19,60966667;32,65966667;525,5892857;635,3178571;;
145,1051667;11/18/13 12:55 PM;12;19,451;22,67120833;160,6225833;182,2779167;;
155,9268917;11/18/13 1:50 PM;13;19,38258333;21,8205;179,9025833;195,4142083;;
188,25215;11/18/13 2:55 PM;14;17,93733333;19,16225;223,1744167;260,0917917;;
60,43452967;11/18/13 3:50 PM;15;17,45983333;16,81658333;67,30968293;83,02354878;;
4,897833333;11/18/13 4:50 PM;16;16,67108333;14,91283333;6,827916667;9,246333333;;
0;11/18/13 5:50 PM;17;15,97266667;13,03133333;0;0,870416667;;
0;11/18/13 6:50 PM;18;15,01791667;10,97141667;0;1,096666667;;
0;11/18/13 7:50 PM;19;14,18891667;10,64341667;0;1,16;;
0;11/18/13 8:50 PM;20;13,54866667;10,07783333;0;0,910666667;;
0;11/18/13 9:50 PM;21;13,51516667;9,697;0;0,677755596;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/19/13 4:51 AM;4;11,57658333;7,279833333;0;0,58;;
0;11/19/13 5:51 AM;5;11,35683333;6,965666667;0;0,58;;
1,180283333;11/19/13 6:51 AM;6;11,56258333;7,577583333;2,86875;4,229416667;;
56,95775833;11/19/13 7:51 AM;7;12,89983333;10,45766667;95,54883333;136,94325;;
225,462075;11/19/13 8:51 AM;8;15,19316667;17,57775;283,29425;377,60725;;
329,20095;11/19/13 9:51 AM;9;18,07391667;23,29191667;361,4626667;467,64175;;
440,6242583;11/19/13 10:51 AM;10;19,36741667;27,29858333;494,9001667;589,4774167;;
410,9154226;11/19/13 11:21 AM;11;19,81808333;28,65658333;446,9193929;530,1709286;;
226,5162667;11/19/13 12:55 PM;12;19,84566667;25,34808333;246,5796667;286,1661667;;
214,6075667;11/19/13 1:50 PM;13;19,831;23,62483333;246,2353333;272,9789167;;
305,3405;11/19/13 2:55 PM;14;17,369;19,06666667;359,035;431,1029167;;
86,96329268;11/19/13 3:50 PM;15;17,269;16,509;87,26536585;116,0160976;;
3,22545;11/19/13 4:50 PM;16;16,78666667;14,93133333;5,801166667;7,446666667;;
0;11/19/13 5:50 PM;17;16,74416667;14,374;0;1,16;;
0;11/19/13 6:50 PM;18;16,02566667;12,37983333;0;1,16;;
0;11/19/13 7:50 PM;19;15,75033333;13,16233333;0;1,16;;
0;11/19/13 8:50 PM;20;15,34633333;13,10266667;0;1,16;;
0;11/19/13 9:50 PM;21;15,52216667;12,53416667;0;1,139649123;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/20/13 4:50 AM;4;14,6745;10,67116667;0;1,16;;
0;11/20/13 5:50 AM;5;14,38983333;9,984833333;0;1,16;;
0,636566667;11/20/13 6:50 AM;6;14,38783333;9,989333333;1,607833333;3,293833333;;
51,38521667;11/20/13 7:50 AM;7;15,43133333;12,14733333;90,75233333;136,1923333;;
217,2458;11/20/13 8:50 AM;8;17,3265;18,953;268,8011667;375,8776667;;
285,5596167;11/20/13 9:50 AM;9;19,1855;24,14616667;297,5826667;393,1958333;;
415,2663;11/20/13 10:50 AM;10;19,97216667;26,412;474,147;535,7631667;;
324,2376667;11/20/13 11:50 AM;11;20,0265;24,6535;368,2495;425,024;;
389,3384667;11/20/13 12:50 PM;12;20,635;30,70183333;418,4938333;493,9426667;;
331,9689167;11/20/13 1:50 PM;13;20,72783333;27,2335;378,9008333;428,1083333;;
177,0854667;11/20/13 2:50 PM;14;20,07866667;24,09266667;192,8436667;218,6031667;;
64,58068333;11/20/13 3:50 PM;15;19,0965;19,67133333;74,12516667;85,0275;;
3,479816667;11/20/13 4:50 PM;16;17,1455;15,01183333;4,386333333;6,291333333;;
0;11/20/13 5:50 PM;17;16,1715;12,97933333;0;1,16;;
0;11/20/13 6:50 PM;18;16,04;12,90866667;0;1,16;;
0;11/20/13 7:50 PM;19;16,24933333;13,34983333;0;1,16;;
0;11/20/13 8:50 PM;20;15,394;12,0855;0;1,16;;
0;11/20/13 9:40 PM;21;13,5624;9,589;0;1,135319149;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/21/13 4:50 AM;4;11,90233333;7,743333333;0;0;;
0;11/21/13 5:50 AM;5;11,84266667;8,010833333;0;0;;
0,577233333;11/21/13 6:50 AM;6;12,19433333;8,336;1,383166667;2,0255;;
52,31115;11/21/13 7:50 AM;7;13,08816667;9,845;92,64383333;146,4218333;;
202,8233833;11/21/13 8:50 AM;8;16,06233333;18,32683333;244,7438333;333,9936667;;
254,7467667;11/21/13 9:50 AM;9;18,03733333;22,302;291,225;378,9073333;;
468,8877;11/21/13 10:50 AM;10;20,006;31,41866667;533,0775;654,2938333;;
399,4164667;11/21/13 11:50 AM;11;19,586;30,51416667;429,4848333;551,5895;;
306,4322667;11/21/13 12:50 PM;12;19,263;26,3255;373,062;433,5635;;
281,1300167;11/21/13 1:50 PM;13;17,67233333;23,36583333;297,014;369,6975;;
135,5194333;11/21/13 2:50 PM;14;17,00033333;18,93016667;178,4086667;191,2631667;;
50,4366;11/21/13 3:50 PM;15;15,43733333;14,483;57,18;117,299;;
4,4542;11/21/13 4:50 PM;16;13,44333333;9,498;4,7255;14,91316667;;
0;11/21/13 5:50 PM;17;11,78683333;6,709;0;0,251666667;;
0;11/21/13 6:50 PM;18;10,80016667;5,662;0;0;;
0;11/21/13 7:50 PM;19;10,082;5,5415;0;0;;
0;11/21/13 8:50 PM;20;9,831333333;5,357666667;0;0;;
0;11/21/13 9:40 PM;21;9,2806;4,289;0;0,012340426;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/22/13 4:50 AM;4;7,2165;1,726;0;0,610925926;;
0;11/22/13 5:50 AM;5;7,390166667;2,5345;0;0,58;;
0,812;11/22/13 6:50 AM;6;7,5425;2,1965;2,093833333;2,8915;;
52,26881667;11/22/13 7:50 AM;7;9,203833333;5,451666667;94,73666667;153,3213333;;
212,1413167;11/22/13 8:50 AM;8;13,1315;14,08383333;275,289;386,2936667;;
386,1963333;11/22/13 9:50 AM;9;15,7755;19,6725;402,6278333;562,1503333;;
476,83225;11/22/13 10:50 AM;10;17,62633333;28,31283333;523,763;658,4838333;;
442,9653333;11/22/13 11:50 AM;11;18,363;29,4095;478,527;604,707;;
347,3514667;11/22/13 12:50 PM;12;18,6415;27,02883333;386,5398333;452,449;;
272,0819833;11/22/13 1:50 PM;13;18,24916667;23,594;313,6271667;352,7053333;;
148,7001833;11/22/13 2:50 PM;14;17,60066667;20,47416667;162,0391667;180,1558333;;
39,10805;11/22/13 3:50 PM;15;16,35666667;16,10966667;48,33983333;50,4125;;
1,8785;11/22/13 4:50 PM;16;15,43116667;13,3385;2,450166667;3,0875;;
0;11/22/13 5:50 PM;17;14,7275;11,94116667;0;0;;
0;11/22/13 6:50 PM;18;14,6935;12,0075;0;0,000333333;;
0;11/22/13 7:50 PM;19;14,241;12,06683333;0;0,132166667;;
0;11/22/13 8:50 PM;20;12,8755;11,2785;0;0;;
0;11/22/13 9:40 PM;21;13,1378;11,5232;0;0,010638298;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/23/13 4:50 AM;4;14,44433333;12,0865;0;0;;
0;11/23/13 5:50 AM;5;13,98183333;12,06883333;0;0;;
0,215633333;11/23/13 6:50 AM;6;12,81316667;10,55866667;0,508833333;0,929833333;;
17,27296667;11/23/13 7:50 AM;7;12,52866667;10,2235;28,37383333;36,2225;;
63,79456667;11/23/13 8:50 AM;8;14,07166667;13,0095;75,67966667;86,9715;;
137,5191167;11/23/13 9:50 AM;9;14,4825;14,57183333;172,6781667;210,0408333;;
350,0412833;11/23/13 10:50 AM;10;15,81616667;23,87666667;422,5735;503,972;;
483,5537;11/23/13 11:50 AM;11;16,65816667;29,03616667;536,018;652,2536667;;
495,6822167;11/23/13 12:50 PM;12;16,83416667;27,51966667;540,9746667;661,8858333;;
408,5139667;11/23/13 1:50 PM;13;17,09183333;25,63133333;455,2448333;556,6101667;;
245,9821167;11/23/13 2:50 PM;14;16,59516667;21,6255;307,0603333;383,5995;;
75,30115;11/23/13 3:50 PM;15;15,74366667;15,93483333;91,39566667;152,4623333;;
1,8345;11/23/13 4:50 PM;16;13,06433333;9,219666667;1,800166667;2,800333333;;
0;11/23/13 5:50 PM;17;11,55283333;6,834666667;0;0;;
0;11/23/13 6:50 PM;18;11,672;7,069;0;0;;
0;11/23/13 7:50 PM;19;9,887;5,0125;0;0,013333333;;
0;11/23/13 8:50 PM;20;8,9115;4,137;0;0,464;;
0;11/23/13 9:40 PM;21;8,292;2,6636;0;0,098723404;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/24/13 4:50 AM;4;6,217166667;2,654833333;0;0,58;;
0;11/24/13 5:50 AM;5;6,293;1,973666667;0;0,58;;
0,206633333;11/24/13 6:50 AM;6;6,268166667;2,535166667;0,4495;1,2525;;
23,13666667;11/24/13 7:50 AM;7;6,444666667;2,568666667;34,8435;37,6305;;
37,6203;11/24/13 8:50 AM;8;7,2185;3,681;57,49966667;63,12633333;;
140,5997;11/24/13 9:50 AM;9;9,856833333;8,8155;166,4751667;184,2753333;;
229,9880333;11/24/13 10:50 AM;10;13,85883333;16,76333333;255,5206667;284,9785;;
197,8600667;11/24/13 11:50 AM;11;14,84483333;17,91916667;211,2891667;216,5576667;;
55,07351667;11/24/13 12:50 PM;12;13,7475;13,4;63,428;63,25166667;;
76,95955;11/24/13 1:50 PM;13;13,3545;12,89966667;88,91966667;89,52583333;;
71,33635;11/24/13 2:50 PM;14;13,77783333;14,5085;76,071;77,13716667;;
22,99388333;11/24/13 3:50 PM;15;11,094;10,02083333;29,75833333;36,85316667;;
23,449;11/24/13 4:50 PM;16;9,714333333;7,3435;21,45433333;22,9315;;
0;11/24/13 5:50 PM;17;8,394666667;4,3825;0;0,58;;
0;11/24/13 6:50 PM;18;7,9365;3,676166667;0;0,58;;
0;11/24/13 7:50 PM;19;7,098833333;2,066666667;0;0,58;;
0;11/24/13 8:50 PM;20;7,139666667;3,4525;0;0,58;;
0;11/24/13 9:40 PM;21;7,9872;5,6202;0;0,58;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/25/13 4:50 AM;4;4,303;-0,999833333;0;0,58;;
0;11/25/13 5:50 AM;5;4,183;-0,733333333;0;0,579666667;;
0,380033333;11/25/13 6:50 AM;6;4,107166667;-0,9275;0,781666667;1,8705;;
20,62725;11/25/13 7:50 AM;7;4,787833333;0,490666667;32,791;50,89883333;;
217,9718167;11/25/13 8:50 AM;8;7,395166667;7,942166667;285,1185;364,8346667;;
371,6596833;11/25/13 9:50 AM;9;11,16883333;14,80183333;372,4335;531,6288333;;
466,6532333;11/25/13 10:50 AM;10;13,37933333;20,79733333;521,3153333;615,0915;;
289,4643833;11/25/13 11:50 AM;11;14,88016667;20,05316667;336,5446667;363,4555;;
425,69745;11/25/13 12:50 PM;12;15,3615;23,357;467,421;578,9298333;;
185,2394833;11/25/13 1:50 PM;13;14,237;17,17583333;209,192;274,9065;;
152,6597;11/25/13 2:50 PM;14;13,95433333;15,09833333;191,5371667;235,9455;;
95,22848333;11/25/13 3:50 PM;15;13,63316667;13,57233333;116,2165;156,0163333;;
4,693066667;11/25/13 4:50 PM;16;11,43433333;8,1095;5,548833333;7,004666667;;
0;11/25/13 5:50 PM;17;9,558;4,608833333;0;0,570833333;;
0;11/25/13 6:50 PM;18;8,502833333;3,485166667;0;0,58;;
0;11/25/13 7:50 PM;19;8,489333333;3,6765;0;0,572666667;;
0;11/25/13 8:50 PM;20;8,425166667;3,945333333;0;0,58;;
0;11/25/13 9:40 PM;21;8,8942;5,2528;0;0,556666667;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/26/13 4:50 AM;4;6,255;4,734666667;0;0,58;;
0;11/26/13 5:50 AM;5;6,290166667;4,766666667;0;0,58;;
0,130666667;11/26/13 6:50 AM;6;6,192;4,6575;0,308333333;1,157333333;;
13,38896667;11/26/13 7:50 AM;7;6,440666667;4,553;22,60116667;25,8045;;
106,01315;11/26/13 8:50 AM;8;7,180166667;7,440833333;145,84;169,9955;;
258,8556167;11/26/13 9:50 AM;9;8,373833333;11,80383333;253,4803333;348,4783333;;
161,5703833;11/26/13 10:50 AM;10;9,1405;11,272;193,4366667;199,3983333;;
206,46425;11/26/13 11:50 AM;11;9,561666667;13,1105;222,4243333;231,4975;;
95,91425;11/26/13 12:50 PM;12;9,270833333;9,8715;108,6276667;105,4403333;;
214,8829333;11/26/13 1:50 PM;13;10,326;12,9175;242,6521667;261,351;;
177,43;11/26/13 2:50 PM;14;10,31683333;13,67416667;210,7585;261,2506667;;
80,90838333;11/26/13 3:50 PM;15;9,427666667;8,688;104,4285;160,1895;;
2,757433333;11/26/13 4:50 PM;16;7,700833333;3,612;2,9915;5,290833333;;
0;11/26/13 5:50 PM;17;6,208166667;1,777666667;0;0,58;;
0;11/26/13 6:57 PM;18;5,38475;0,6905;0;0,58;;
0;11/26/13 7:57 PM;19;4,834666667;0,207;0;0,58;;
0;11/26/13 8:57 PM;20;4,580666667;0,070333333;0;0,58;;
0;11/26/13 9:47 PM;21;4,9922;1,839;0;0,58;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/27/13 4:57 AM;4;4,0615;0,7235;0;0,335957447;;
0;11/27/13 5:57 AM;5;3,364833333;-0,379666667;0;0,3255;;
